Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
192.168.77.110,192.168.77.230,6,80,36909,58,0.001000
192.168.77.110,192.168.77.230,6,80,36911,58,0.001000
192.168.77.110,192.168.77.230,6,80,36912,58,0.001000
192.168.77.110,192.168.77.230,6,80,36913,58,0.001000
192.168.77.110,192.168.77.230,6,80,36914,58,0.001000
192.168.77.110,192.168.77.230,6,80,36915,58,0.001000
192.168.77.230,192.168.77.110,6,37276,80,60,0.001000
192.168.77.230,192.168.77.110,6,37277,80,60,0.001000
192.168.77.230,192.168.77.110,6,37278,80,60,0.001000
192.168.77.230,192.168.77.110,6,37279,80,60,0.001000
192.168.77.230,192.168.77.110,6,37280,80,60,0.001000
192.168.77.230,192.168.77.110,6,37281,80,60,0.001000
192.168.77.230,192.168.77.110,6,37282,80,60,0.001000
192.168.77.230,192.168.77.110,6,37283,80,60,0.001000
192.168.77.230,192.168.77.110,6,39680,80,60,0.001000
192.168.77.230,192.168.77.110,6,39681,80,60,0.001000
192.168.77.230,192.168.77.110,6,39682,80,60,0.001000
192.168.77.230,192.168.77.110,6,39683,80,60,0.001000
192.168.77.230,192.168.77.110,6,39684,80,60,0.001000
192.168.77.230,192.168.77.110,6,39685,80,60,0.001000
192.168.77.230,192.168.77.110,6,39686,80,60,0.001000
192.168.77.230,192.168.77.110,6,39687,80,60,0.001000
192.168.77.230,192.168.77.110,6,39688,80,60,0.001000
192.168.77.230,192.168.77.110,6,39689,80,60,0.001000
192.168.77.230,192.168.77.110,6,39690,80,60,0.001000
192.168.77.230,192.168.77.110,6,39691,80,60,0.001000
192.168.77.230,192.168.77.110,6,39692,80,60,0.001000
192.168.77.230,192.168.77.110,6,39693,80,60,0.001000
192.168.77.230,192.168.77.110,6,39694,80,60,0.001000
192.168.77.230,192.168.77.110,6,39695,80,60,0.001000
192.168.77.230,192.168.77.110,6,41235,80,60,0.001000
192.168.77.230,192.168.77.110,6,41236,80,60,0.001000
192.168.77.230,192.168.77.110,6,41237,80,60,0.001000
192.168.77.230,192.168.77.110,6,41238,80,60,0.001000
192.168.77.230,192.168.77.110,6,41239,80,60,0.001000
192.168.77.230,192.168.77.110,6,41240,80,60,0.001000
192.168.77.230,192.168.77.110,6,41241,80,60,0.001000
192.168.77.230,192.168.77.110,6,41242,80,60,0.001000
192.168.77.230,192.168.77.110,6,41243,80,60,0.001000
192.168.77.230,192.168.77.110,6,41244,80,60,0.001000
192.168.77.230,192.168.77.110,6,41245,80,60,0.001000
192.168.77.230,192.168.77.110,6,41246,80,60,0.001000
192.168.77.230,192.168.77.110,6,41247,80,60,0.001000
192.168.77.230,192.168.77.110,6,41248,80,60,0.001000
192.168.77.230,192.168.77.110,6,41249,80,60,0.001000
192.168.77.230,192.168.77.110,6,41250,80,60,0.001000
192.168.77.230,192.168.77.110,6,41541,80,60,0.001000
192.168.77.230,192.168.77.110,6,41542,80,60,0.001000
192.168.77.230,192.168.77.110,6,41543,80,60,0.001000
192.168.77.230,192.168.77.110,6,41544,80,60,0.001000
192.168.77.230,192.168.77.110,6,41545,80,60,0.001000
192.168.77.230,192.168.77.110,6,41546,80,60,0.001000
192.168.77.230,192.168.77.110,6,41547,80,60,0.001000
192.168.77.230,192.168.77.110,6,41548,80,60,0.001000
192.168.77.230,192.168.77.110,6,41549,80,60,0.001000
192.168.77.230,192.168.77.110,6,41550,80,60,0.001000
192.168.77.230,192.168.77.110,6,41551,80,60,0.001000
192.168.77.230,192.168.77.110,6,41552,80,60,0.001000
192.168.77.230,192.168.77.110,6,41553,80,60,0.001000
192.168.77.230,192.168.77.110,6,41554,80,60,0.001000
192.168.77.230,192.168.77.110,6,41555,80,60,0.001000
192.168.77.230,192.168.77.110,6,41556,80,60,0.001000
192.168.77.230,192.168.77.110,6,41925,80,60,0.001000
192.168.77.230,192.168.77.110,6,41926,80,60,0.001000
192.168.77.230,192.168.77.110,6,41927,80,60,0.001000
192.168.77.230,192.168.77.110,6,41928,80,60,0.001000
192.168.77.230,192.168.77.110,6,41929,80,60,0.001000
192.168.77.230,192.168.77.110,6,41930,80,60,0.001000
192.168.77.230,192.168.77.110,6,41931,80,60,0.001000
192.168.77.230,192.168.77.110,6,41932,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,37086,58,0.001000
192.168.77.110,192.168.77.230,6,80,37088,58,0.001000
192.168.77.110,192.168.77.230,6,80,37087,58,0.001000
192.168.77.110,192.168.77.230,6,80,37089,58,0.001000
192.168.77.110,192.168.77.230,6,80,37090,58,0.001000
192.168.77.110,192.168.77.230,6,80,37092,58,0.001000
192.168.77.110,192.168.77.230,6,80,37091,58,0.001000
192.168.77.110,192.168.77.230,6,80,37093,58,0.001000
192.168.77.110,192.168.77.230,6,80,37094,58,0.001000
192.168.77.110,192.168.77.230,6,80,37095,58,0.001000
192.168.77.110,192.168.77.230,6,80,37096,58,0.001000
192.168.77.110,192.168.77.230,6,80,37097,58,0.001000
192.168.77.110,192.168.77.230,6,80,37098,58,0.001000
192.168.77.110,192.168.77.230,6,80,37099,58,0.001000
192.168.77.110,192.168.77.230,6,80,37100,58,0.001000
192.168.77.110,192.168.77.230,6,80,37101,58,0.001000
192.168.77.110,192.168.77.230,6,80,37268,58,0.001000
192.168.77.110,192.168.77.230,6,80,37269,58,0.001000
192.168.77.110,192.168.77.230,6,80,37270,58,0.001000
192.168.77.110,192.168.77.230,6,80,37271,58,0.001000
192.168.77.110,192.168.77.230,6,80,37272,58,0.001000
192.168.77.110,192.168.77.230,6,80,37274,58,0.001000
192.168.77.110,192.168.77.230,6,80,37273,58,0.001000
192.168.77.110,192.168.77.230,6,80,37275,58,0.001000
192.168.77.110,192.168.77.230,6,80,37276,58,0.001000
192.168.77.110,192.168.77.230,6,80,37278,58,0.001000
192.168.77.110,192.168.77.230,6,80,37277,58,0.001000
192.168.77.110,192.168.77.230,6,80,37279,58,0.001000
192.168.77.110,192.168.77.230,6,80,37280,58,0.001000
192.168.77.110,192.168.77.230,6,80,37281,58,0.001000
192.168.77.110,192.168.77.230,6,80,37282,58,0.001000
192.168.77.110,192.168.77.230,6,80,37283,58,0.001000
192.168.77.110,192.168.77.230,6,80,39680,58,0.001000
192.168.77.110,192.168.77.230,6,80,39681,58,0.001000
192.168.77.110,192.168.77.230,6,80,39682,58,0.001000
192.168.77.110,192.168.77.230,6,80,39683,58,0.001000
192.168.77.110,192.168.77.230,6,80,39684,58,0.001000
192.168.77.110,192.168.77.230,6,80,39685,58,0.001000
192.168.77.110,192.168.77.230,6,80,39686,58,0.001000
192.168.77.110,192.168.77.230,6,80,39687,58,0.001000
192.168.77.110,192.168.77.230,6,80,39689,58,0.001000
192.168.77.110,192.168.77.230,6,80,39688,58,0.001000
192.168.77.110,192.168.77.230,6,80,39690,58,0.001000
192.168.77.110,192.168.77.230,6,80,39691,58,0.001000
192.168.77.110,192.168.77.230,6,80,39692,58,0.001000
192.168.77.110,192.168.77.230,6,80,39694,58,0.001000
192.168.77.110,192.168.77.230,6,80,39693,58,0.001000
192.168.77.110,192.168.77.230,6,80,39695,58,0.001000
192.168.77.110,192.168.77.230,6,80,41235,58,0.001000
192.168.77.110,192.168.77.230,6,80,41236,58,0.001000
192.168.77.110,192.168.77.230,6,80,41237,58,0.001000
192.168.77.110,192.168.77.230,6,80,41238,58,0.001000
192.168.77.110,192.168.77.230,6,80,41239,58,0.001000
192.168.77.110,192.168.77.230,6,80,41241,58,0.001000
192.168.77.110,192.168.77.230,6,80,41240,58,0.001000
192.168.77.110,192.168.77.230,6,80,41243,58,0.001000
192.168.77.110,192.168.77.230,6,80,41242,58,0.001000
192.168.77.110,192.168.77.230,6,80,41245,58,0.001000
192.168.77.110,192.168.77.230,6,80,41247,58,0.001000
192.168.77.110,192.168.77.230,6,80,41249,58,0.001000
192.168.77.110,192.168.77.230,6,80,41244,58,0.001000
192.168.77.110,192.168.77.230,6,80,41246,58,0.001000
192.168.77.110,192.168.77.230,6,80,41248,58,0.001000
192.168.77.110,192.168.77.230,6,80,41250,58,0.001000
192.168.77.230,192.168.77.110,6,41933,80,60,0.001000
192.168.77.230,192.168.77.110,6,41934,80,60,0.001000
192.168.77.230,192.168.77.110,6,41935,80,60,0.001000
192.168.77.230,192.168.77.110,6,41936,80,60,0.001000
192.168.77.230,192.168.77.110,6,41937,80,60,0.001000
192.168.77.230,192.168.77.110,6,41938,80,60,0.001000
192.168.77.230,192.168.77.110,6,41939,80,60,0.001000
192.168.77.230,192.168.77.110,6,41940,80,60,0.001000
192.168.77.230,192.168.77.110,6,42220,80,60,0.001000
192.168.77.230,192.168.77.110,6,42221,80,60,0.001000
192.168.77.230,192.168.77.110,6,42222,80,60,0.001000
192.168.77.230,192.168.77.110,6,42223,80,60,0.001000
192.168.77.230,192.168.77.110,6,42224,80,60,0.001000
192.168.77.230,192.168.77.110,6,42225,80,60,0.001000
192.168.77.230,192.168.77.110,6,42226,80,60,0.001000
192.168.77.230,192.168.77.110,6,42227,80,60,0.001000
192.168.77.230,192.168.77.110,6,42228,80,60,0.001000
192.168.77.230,192.168.77.110,6,42229,80,60,0.001000
192.168.77.230,192.168.77.110,6,42230,80,60,0.001000
192.168.77.230,192.168.77.110,6,42231,80,60,0.001000
192.168.77.230,192.168.77.110,6,42232,80,60,0.001000
192.168.77.230,192.168.77.110,6,42233,80,60,0.001000
192.168.77.230,192.168.77.110,6,42234,80,60,0.001000
192.168.77.230,192.168.77.110,6,42235,80,60,0.001000
192.168.77.230,192.168.77.110,6,49203,80,60,0.001000
192.168.77.230,192.168.77.110,6,49204,80,60,0.001000
192.168.77.230,192.168.77.110,6,49205,80,60,0.001000
192.168.77.230,192.168.77.110,6,49206,80,60,0.001000
192.168.77.230,192.168.77.110,6,49207,80,60,0.001000
192.168.77.230,192.168.77.110,6,49208,80,60,0.001000
192.168.77.230,192.168.77.110,6,49209,80,60,0.001000
192.168.77.230,192.168.77.110,6,49210,80,60,0.001000
192.168.77.230,192.168.77.110,6,49211,80,60,0.001000
192.168.77.230,192.168.77.110,6,49212,80,60,0.001000
192.168.77.230,192.168.77.110,6,49213,80,60,0.001000
192.168.77.230,192.168.77.110,6,49214,80,60,0.001000
192.168.77.230,192.168.77.110,6,49215,80,60,0.001000
192.168.77.230,192.168.77.110,6,49216,80,60,0.001000
192.168.77.230,192.168.77.110,6,49217,80,60,0.001000
192.168.77.230,192.168.77.110,6,49218,80,60,0.001000
192.168.77.230,192.168.77.110,6,49502,80,60,0.001000
192.168.77.230,192.168.77.110,6,49503,80,60,0.001000
192.168.77.230,192.168.77.110,6,49504,80,60,0.001000
192.168.77.230,192.168.77.110,6,49505,80,60,0.001000
192.168.77.230,192.168.77.110,6,49506,80,60,0.001000
192.168.77.230,192.168.77.110,6,49507,80,60,0.001000
192.168.77.230,192.168.77.110,6,49508,80,60,0.001000
192.168.77.230,192.168.77.110,6,49509,80,60,0.001000
192.168.77.230,192.168.77.110,6,49510,80,60,0.001000
192.168.77.230,192.168.77.110,6,49921,80,60,0.001000
192.168.77.230,192.168.77.110,6,49922,80,60,0.001000
192.168.77.230,192.168.77.110,6,49923,80,60,0.001000
192.168.77.230,192.168.77.110,6,49924,80,60,0.001000
192.168.77.230,192.168.77.110,6,49925,80,60,0.001000
192.168.77.230,192.168.77.110,6,49926,80,60,0.001000
192.168.77.230,192.168.77.110,6,49927,80,60,0.001000
192.168.77.230,192.168.77.110,6,49928,80,60,0.001000
192.168.100.54,1.1.1.1,6,36106,53,522,7.148836
192.168.77.110,192.168.77.230,6,80,41541,58,0.001000
192.168.77.110,192.168.77.230,6,80,41542,58,0.001000
192.168.77.110,192.168.77.230,6,80,41543,58,0.001000
192.168.77.110,192.168.77.230,6,80,41545,58,0.001000
192.168.77.110,192.168.77.230,6,80,41547,58,0.001000
192.168.77.110,192.168.77.230,6,80,41544,58,0.001000
192.168.77.110,192.168.77.230,6,80,41546,58,0.001000
192.168.77.110,192.168.77.230,6,80,41548,58,0.001000
192.168.77.110,192.168.77.230,6,80,41550,58,0.001000
192.168.77.110,192.168.77.230,6,80,41549,58,0.001000
192.168.77.110,192.168.77.230,6,80,41551,58,0.001000
192.168.77.110,192.168.77.230,6,80,41553,58,0.001000
192.168.77.110,192.168.77.230,6,80,41552,58,0.001000
192.168.77.110,192.168.77.230,6,80,41555,58,0.001000
192.168.77.110,192.168.77.230,6,80,41554,58,0.001000
192.168.77.110,192.168.77.230,6,80,41556,58,0.001000
192.168.77.110,192.168.77.230,6,80,41925,58,0.001000
192.168.77.110,192.168.77.230,6,80,41926,58,0.001000
192.168.77.110,192.168.77.230,6,80,41927,58,0.001000
192.168.77.110,192.168.77.230,6,80,41928,58,0.001000
192.168.77.110,192.168.77.230,6,80,41930,58,0.001000
192.168.77.110,192.168.77.230,6,80,41932,58,0.001000
192.168.77.110,192.168.77.230,6,80,41929,58,0.001000
192.168.77.110,192.168.77.230,6,80,41931,58,0.001000
192.168.77.110,192.168.77.230,6,80,41933,58,0.001000
192.168.77.110,192.168.77.230,6,80,41935,58,0.001000
192.168.77.110,192.168.77.230,6,80,41934,58,0.001000
192.168.77.110,192.168.77.230,6,80,41937,58,0.001000
192.168.77.110,192.168.77.230,6,80,41939,58,0.001000
192.168.77.110,192.168.77.230,6,80,42220,58,0.001000
192.168.77.110,192.168.77.230,6,80,41936,58,0.001000
192.168.77.110,192.168.77.230,6,80,41938,58,0.001000
192.168.77.110,192.168.77.230,6,80,42222,58,0.001000
192.168.77.110,192.168.77.230,6,80,41940,58,0.001000
192.168.77.110,192.168.77.230,6,80,42224,58,0.001000
192.168.77.110,192.168.77.230,6,80,42221,58,0.001000
192.168.77.110,192.168.77.230,6,80,42223,58,0.001000
192.168.77.110,192.168.77.230,6,80,42226,58,0.001000
192.168.77.110,192.168.77.230,6,80,42225,58,0.001000
192.168.77.110,192.168.77.230,6,80,42227,58,0.001000
192.168.77.110,192.168.77.230,6,80,42228,58,0.001000
192.168.77.110,192.168.77.230,6,80,42229,58,0.001000
192.168.77.110,192.168.77.230,6,80,42231,58,0.001000
192.168.77.110,192.168.77.230,6,80,42230,58,0.001000
192.168.77.110,192.168.77.230,6,80,42232,58,0.001000
192.168.77.110,192.168.77.230,6,80,42234,58,0.001000
192.168.77.110,192.168.77.230,6,80,42233,58,0.001000
192.168.77.110,192.168.77.230,6,80,42235,58,0.001000
192.168.77.110,192.168.77.230,6,80,49203,58,0.001000
192.168.77.110,192.168.77.230,6,80,49205,58,0.001000
192.168.77.110,192.168.77.230,6,80,49207,58,0.001000
192.168.77.110,192.168.77.230,6,80,49204,58,0.001000
192.168.77.110,192.168.77.230,6,80,49206,58,0.001000
192.168.77.110,192.168.77.230,6,80,49209,58,0.001000
192.168.77.110,192.168.77.230,6,80,49208,58,0.001000
192.168.77.110,192.168.77.230,6,80,49210,58,0.001000
192.168.77.110,192.168.77.230,6,80,49211,58,0.001000
192.168.77.110,192.168.77.230,6,80,49213,58,0.001000
192.168.77.110,192.168.77.230,6,80,49215,58,0.001000
192.168.77.110,192.168.77.230,6,80,49212,58,0.001000
192.168.77.110,192.168.77.230,6,80,49214,58,0.001000
192.168.77.110,192.168.77.230,6,80,49216,58,0.001000
192.168.77.110,192.168.77.230,6,80,49217,58,0.001000
192.168.77.230,192.168.77.110,6,49929,80,60,0.001000
192.168.77.230,192.168.77.110,6,49930,80,60,0.001000
192.168.77.230,192.168.77.110,6,49931,80,60,0.001000
192.168.77.230,192.168.77.110,6,49932,80,60,0.001000
192.168.77.230,192.168.77.110,6,49933,80,60,0.001000
192.168.77.230,192.168.77.110,6,49934,80,60,0.001000
192.168.77.230,192.168.77.110,6,49935,80,60,0.001000
192.168.77.230,192.168.77.110,6,49936,80,60,0.001000
192.168.77.230,192.168.77.110,6,50245,80,60,0.001000
192.168.77.230,192.168.77.110,6,50246,80,60,0.001000
192.168.77.230,192.168.77.110,6,50247,80,60,0.001000
192.168.77.230,192.168.77.110,6,50248,80,60,0.001000
192.168.77.230,192.168.77.110,6,50249,80,60,0.001000
192.168.77.230,192.168.77.110,6,50250,80,60,0.001000
192.168.77.230,192.168.77.110,6,50251,80,60,0.001000
192.168.77.230,192.168.77.110,6,50252,80,60,0.001000
192.168.77.230,192.168.77.110,6,50253,80,60,0.001000
192.168.77.230,192.168.77.110,6,50254,80,60,0.001000
192.168.77.230,192.168.77.110,6,50255,80,60,0.001000
192.168.77.230,192.168.77.110,6,50256,80,60,0.001000
192.168.77.230,192.168.77.110,6,50257,80,60,0.001000
192.168.77.230,192.168.77.110,6,50258,80,60,0.001000
192.168.77.230,192.168.77.110,6,50259,80,60,0.001000
192.168.77.230,192.168.77.110,6,50260,80,60,0.001000
192.168.77.230,192.168.77.110,6,51620,80,60,0.001000
192.168.77.230,192.168.77.110,6,51621,80,60,0.001000
192.168.77.230,192.168.77.110,6,51622,80,60,0.001000
192.168.77.230,192.168.77.110,6,51623,80,60,0.001000
192.168.77.230,192.168.77.110,6,51624,80,60,0.001000
192.168.77.230,192.168.77.110,6,51625,80,60,0.001000
192.168.77.230,192.168.77.110,6,51626,80,60,0.001000
192.168.77.230,192.168.77.110,6,51627,80,60,0.001000
192.168.77.230,192.168.77.110,6,51628,80,60,0.001000
192.168.77.230,192.168.77.110,6,51629,80,60,0.001000
192.168.77.230,192.168.77.110,6,51630,80,60,0.001000
192.168.77.230,192.168.77.110,6,51631,80,60,0.001000
192.168.77.230,192.168.77.110,6,51632,80,60,0.001000
192.168.77.230,192.168.77.110,6,51633,80,60,0.001000
192.168.77.230,192.168.77.110,6,51634,80,60,0.001000
192.168.77.230,192.168.77.110,6,51635,80,60,0.001000
192.168.77.230,192.168.77.110,6,51919,80,60,0.001000
192.168.77.230,192.168.77.110,6,51920,80,60,0.001000
192.168.77.230,192.168.77.110,6,51921,80,60,0.001000
192.168.77.230,192.168.77.110,6,51922,80,60,0.001000
192.168.77.230,192.168.77.110,6,51923,80,60,0.001000
192.168.77.230,192.168.77.110,6,51924,80,60,0.001000
192.168.77.230,192.168.77.110,6,51925,80,60,0.001000
192.168.77.230,192.168.77.110,6,51926,80,60,0.001000
192.168.77.230,192.168.77.110,6,51927,80,60,0.001000
192.168.77.230,192.168.77.110,6,51928,80,60,0.001000
192.168.77.230,192.168.77.110,6,51929,80,60,0.001000
192.168.77.230,192.168.77.110,6,51930,80,60,0.001000
192.168.77.230,192.168.77.110,6,51931,80,60,0.001000
192.168.77.230,192.168.77.110,6,51932,80,60,0.001000
192.168.77.230,192.168.77.110,6,51933,80,60,0.001000
192.168.77.230,192.168.77.110,6,51934,80,60,0.001000
192.168.77.230,192.168.77.110,6,52227,80,60,0.001000
192.168.77.230,192.168.77.110,6,52228,80,60,0.001000
192.168.77.230,192.168.77.110,6,52229,80,60,0.001000
192.168.77.230,192.168.77.110,6,52230,80,60,0.001000
192.168.77.230,192.168.77.110,6,52231,80,60,0.001000
192.168.77.230,192.168.77.110,6,52232,80,60,0.001000
192.168.77.230,192.168.77.110,6,52233,80,60,0.001000
192.168.77.230,192.168.77.110,6,52234,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,49218,58,0.001000
192.168.77.110,192.168.77.230,6,80,49502,58,0.001000
192.168.77.110,192.168.77.230,6,80,49503,58,0.001000
192.168.77.110,192.168.77.230,6,80,49504,58,0.001000
192.168.77.110,192.168.77.230,6,80,49505,58,0.001000
192.168.77.110,192.168.77.230,6,80,49506,58,0.001000
192.168.77.110,192.168.77.230,6,80,49508,58,0.001000
192.168.77.110,192.168.77.230,6,80,49507,58,0.001000
192.168.77.110,192.168.77.230,6,80,49509,58,0.001000
192.168.77.110,192.168.77.230,6,80,49510,58,0.001000
192.168.77.110,192.168.77.230,6,80,49922,58,0.001000
192.168.77.110,192.168.77.230,6,80,49921,58,0.001000
192.168.77.110,192.168.77.230,6,80,49924,58,0.001000
192.168.77.110,192.168.77.230,6,80,49923,58,0.001000
192.168.77.110,192.168.77.230,6,80,49926,58,0.001000
192.168.77.110,192.168.77.230,6,80,49925,58,0.001000
192.168.77.110,192.168.77.230,6,80,49928,58,0.001000
192.168.77.110,192.168.77.230,6,80,49927,58,0.001000
192.168.77.110,192.168.77.230,6,80,49929,58,0.001000
192.168.77.110,192.168.77.230,6,80,49930,58,0.001000
192.168.77.110,192.168.77.230,6,80,49931,58,0.001000
192.168.77.110,192.168.77.230,6,80,49932,58,0.001000
192.168.77.110,192.168.77.230,6,80,49934,58,0.001000
192.168.77.110,192.168.77.230,6,80,49933,58,0.001000
192.168.77.110,192.168.77.230,6,80,49936,58,0.001000
192.168.77.110,192.168.77.230,6,80,49935,58,0.001000
192.168.77.110,192.168.77.230,6,80,50246,58,0.001000
192.168.77.110,192.168.77.230,6,80,50248,58,0.001000
192.168.77.110,192.168.77.230,6,80,50245,58,0.001000
192.168.77.110,192.168.77.230,6,80,50250,58,0.001000
192.168.77.110,192.168.77.230,6,80,50247,58,0.001000
192.168.77.110,192.168.77.230,6,80,50252,58,0.001000
192.168.77.110,192.168.77.230,6,80,50249,58,0.001000
192.168.77.110,192.168.77.230,6,80,50254,58,0.001000
192.168.77.110,192.168.77.230,6,80,50251,58,0.001000
192.168.77.110,192.168.77.230,6,80,50253,58,0.001000
192.168.77.110,192.168.77.230,6,80,50256,58,0.001000
192.168.77.110,192.168.77.230,6,80,50258,58,0.001000
192.168.77.110,192.168.77.230,6,80,50255,58,0.001000
192.168.77.110,192.168.77.230,6,80,50257,58,0.001000
192.168.77.110,192.168.77.230,6,80,50260,58,0.001000
192.168.77.110,192.168.77.230,6,80,50259,58,0.001000
192.168.77.110,192.168.77.230,6,80,51621,58,0.001000
192.168.77.110,192.168.77.230,6,80,51623,58,0.001000
192.168.77.110,192.168.77.230,6,80,51620,58,0.001000
192.168.77.110,192.168.77.230,6,80,51622,58,0.001000
192.168.77.110,192.168.77.230,6,80,51624,58,0.001000
192.168.77.110,192.168.77.230,6,80,51625,58,0.001000
192.168.77.110,192.168.77.230,6,80,51627,58,0.001000
192.168.77.110,192.168.77.230,6,80,51626,58,0.001000
192.168.77.110,192.168.77.230,6,80,51628,58,0.001000
192.168.77.110,192.168.77.230,6,80,51629,58,0.001000
192.168.77.110,192.168.77.230,6,80,51630,58,0.001000
192.168.77.110,192.168.77.230,6,80,51631,58,0.001000
192.168.77.110,192.168.77.230,6,80,51633,58,0.001000
192.168.77.110,192.168.77.230,6,80,51632,58,0.001000
192.168.77.110,192.168.77.230,6,80,51634,58,0.001000
192.168.77.230,192.168.77.110,6,52235,80,60,0.001000
192.168.77.230,192.168.77.110,6,52236,80,60,0.001000
192.168.77.230,192.168.77.110,6,52237,80,60,0.001000
192.168.77.230,192.168.77.110,6,52238,80,60,0.001000
192.168.77.230,192.168.77.110,6,52239,80,60,0.001000
192.168.77.230,192.168.77.110,6,52240,80,60,0.001000
192.168.77.230,192.168.77.110,6,52241,80,60,0.001000
192.168.77.230,192.168.77.110,6,52242,80,60,0.001000
192.168.77.230,192.168.77.110,6,52512,80,60,0.001000
192.168.77.230,192.168.77.110,6,52513,80,60,0.001000
192.168.77.230,192.168.77.110,6,52514,80,60,0.001000
192.168.77.230,192.168.77.110,6,52515,80,60,0.001000
192.168.77.230,192.168.77.110,6,52516,80,60,0.001000
192.168.77.230,192.168.77.110,6,52517,80,60,0.001000
192.168.77.230,192.168.77.110,6,52518,80,60,0.001000
192.168.77.230,192.168.77.110,6,52519,80,60,0.001000
192.168.77.230,192.168.77.110,6,52520,80,60,0.001000
192.168.77.230,192.168.77.110,6,52521,80,60,0.001000
192.168.77.230,192.168.77.110,6,52522,80,60,0.001000
192.168.77.230,192.168.77.110,6,52523,80,60,0.001000
192.168.77.230,192.168.77.110,6,52524,80,60,0.001000
192.168.77.230,192.168.77.110,6,52525,80,60,0.001000
192.168.77.230,192.168.77.110,6,52526,80,60,0.001000
192.168.77.230,192.168.77.110,6,52527,80,60,0.001000
192.168.77.230,192.168.77.110,6,53847,80,60,0.001000
192.168.77.230,192.168.77.110,6,53848,80,60,0.001000
192.168.77.230,192.168.77.110,6,53849,80,60,0.001000
192.168.77.230,192.168.77.110,6,53850,80,60,0.001000
192.168.77.230,192.168.77.110,6,53851,80,60,0.001000
192.168.77.230,192.168.77.110,6,53852,80,60,0.001000
192.168.77.230,192.168.77.110,6,53853,80,60,0.001000
192.168.77.230,192.168.77.110,6,53854,80,60,0.001000
192.168.77.230,192.168.77.110,6,53855,80,60,0.001000
192.168.77.230,192.168.77.110,6,53856,80,60,0.001000
192.168.77.230,192.168.77.110,6,53857,80,60,0.001000
192.168.77.230,192.168.77.110,6,53858,80,60,0.001000
192.168.77.230,192.168.77.110,6,53859,80,60,0.001000
192.168.77.230,192.168.77.110,6,53860,80,60,0.001000
192.168.77.230,192.168.77.110,6,53861,80,60,0.001000
192.168.77.230,192.168.77.110,6,53862,80,60,0.001000
192.168.77.230,192.168.77.110,6,54145,80,60,0.001000
192.168.77.230,192.168.77.110,6,54146,80,60,0.001000
192.168.77.230,192.168.77.110,6,54147,80,60,0.001000
192.168.77.230,192.168.77.110,6,54148,80,60,0.001000
192.168.77.230,192.168.77.110,6,54149,80,60,0.001000
192.168.77.230,192.168.77.110,6,54150,80,60,0.001000
192.168.77.230,192.168.77.110,6,54151,80,60,0.001000
192.168.77.230,192.168.77.110,6,54152,80,60,0.001000
192.168.77.230,192.168.77.110,6,54153,80,60,0.001000
192.168.77.230,192.168.77.110,6,54154,80,60,0.001000
192.168.77.230,192.168.77.110,6,54155,80,60,0.001000
192.168.77.230,192.168.77.110,6,54156,80,60,0.001000
192.168.77.230,192.168.77.110,6,54157,80,60,0.001000
192.168.77.230,192.168.77.110,6,54158,80,60,0.001000
192.168.77.230,192.168.77.110,6,54159,80,60,0.001000
192.168.77.230,192.168.77.110,6,54160,80,60,0.001000
192.168.77.230,192.168.77.110,6,54445,80,60,0.001000
192.168.77.230,192.168.77.110,6,54446,80,60,0.001000
192.168.77.230,192.168.77.110,6,54447,80,60,0.001000
192.168.77.230,192.168.77.110,6,54448,80,60,0.001000
192.168.77.230,192.168.77.110,6,54449,80,60,0.001000
192.168.77.230,192.168.77.110,6,54450,80,60,0.001000
192.168.77.230,192.168.77.110,6,54451,80,60,0.001000
192.168.77.230,192.168.77.110,6,54452,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,51635,58,0.001000
192.168.77.110,192.168.77.230,6,80,51919,58,0.001000
192.168.77.110,192.168.77.230,6,80,51920,58,0.001000
192.168.77.110,192.168.77.230,6,80,51922,58,0.001000
192.168.77.110,192.168.77.230,6,80,51921,58,0.001000
192.168.77.110,192.168.77.230,6,80,51924,58,0.001000
192.168.77.110,192.168.77.230,6,80,51923,58,0.001000
192.168.77.110,192.168.77.230,6,80,51926,58,0.001000
192.168.77.110,192.168.77.230,6,80,51925,58,0.001000
192.168.77.110,192.168.77.230,6,80,51928,58,0.001000
192.168.77.110,192.168.77.230,6,80,51927,58,0.001000
192.168.77.110,192.168.77.230,6,80,51930,58,0.001000
192.168.77.110,192.168.77.230,6,80,51929,58,0.001000
192.168.77.110,192.168.77.230,6,80,51932,58,0.001000
192.168.77.110,192.168.77.230,6,80,51931,58,0.001000
192.168.77.110,192.168.77.230,6,80,51934,58,0.001000
192.168.77.110,192.168.77.230,6,80,51933,58,0.001000
192.168.77.110,192.168.77.230,6,80,52228,58,0.001000
192.168.77.110,192.168.77.230,6,80,52227,58,0.001000
192.168.77.110,192.168.77.230,6,80,52229,58,0.001000
192.168.77.110,192.168.77.230,6,80,52230,58,0.001000
192.168.77.110,192.168.77.230,6,80,52231,58,0.001000
192.168.77.110,192.168.77.230,6,80,52232,58,0.001000
192.168.77.110,192.168.77.230,6,80,52233,58,0.001000
192.168.77.110,192.168.77.230,6,80,52234,58,0.001000
